# Release-assert inventory (ADR-0107 D2; review of 2026-08-30, Theme 4).
# class<TAB>count<TAB>file<TAB>kind<TAB>message<TAB>justification
# I = invariant on the callee's own state; C = claim about a caller, with the enforcing
# check named as a resolving `path/from/root.rs:Symbol` (ADR-0107 D2, first amendment);
# F = fail-stop the policy sanctions; U = unaudited crate (none remain).
# Audited: batch 11 (2026-09-02) inf-alloc, inf-log, inf-store — the review's Theme-4 set;
# batch 12 (2026-09-02) the other eight crates — inf-foundation, inf-wire, inf-fabric,
# inf-simd, inf-runtime, inf-doc, inf-query, inf-server. Every cell crate is audited;
# a new crate is U from its first commit until its audit story.
C	1	crates/inf-alloc/src/region.rs	assert	page_bytes must be a power of two	`crates/inf-store/src/address_space.rs:AddressSpace::new` asserts the ring is a power of two ≥ 4 pages before building the RegionConfig; page_bytes is the 4 KiB const; the ring itself is derived by `crates/inf-store/src/demote.rs:DemotionConfig::ring_reserve_bytes`
C	1	crates/inf-alloc/src/region.rs	assert	page larger than reservation	`crates/inf-store/src/address_space.rs:AddressSpace::new` asserts the ring is a power of two ≥ 4 pages before building the RegionConfig; page_bytes is the 4 KiB const; the ring itself is derived by `crates/inf-store/src/demote.rs:DemotionConfig::ring_reserve_bytes`
I	1	crates/inf-alloc/src/region.rs	assert	region access out of bounds	offset+len bounds-checked against the reservation before the slice forms (SAFETY.md `region.rs::bytes`)
C	1	crates/inf-alloc/src/region.rs	assert	reserve_bytes must be a power of two	`crates/inf-store/src/address_space.rs:AddressSpace::new` asserts the ring is a power of two ≥ 4 pages before building the RegionConfig; page_bytes is the 4 KiB const; the ring itself is derived by `crates/inf-store/src/demote.rs:DemotionConfig::ring_reserve_bytes`
F	1	crates/inf-alloc/src/region.rs	assert	sysconf(_SC_PAGESIZE) failed	host invariant probed at the first ring reservation (cell boot / namespace create): an unsupported page geometry is fail-fast — SAFETY.md row `region.rs::protect_read_write`
I	1	crates/inf-doc/src/apply.rs	expect	i64 scratch fits f64 encoding	`emit::I64_MAX_LEN` (11) ≥ `emit::F64_LEN` (9), both this crate's consts; the sub-slice is `F64_LEN` wide
I	1	crates/inf-doc/src/apply.rs	expect	peeked	`edit_iter.peek()` returned `Some` two lines up
I	1	crates/inf-doc/src/apply.rs	expect	targets are real locations, so a frame remains	own iterative walk state machine (frame stack pushed before the loop; popped only on its own close step); the root frame is pushed before the loop and popped only when `off == top.end`
I	1	crates/inf-doc/src/apply.rs	unreachable	caller checked the numeric arms	private; both callers in this module (`patch_scalar_in_place`, `plan_site`) match `ValueRef::I64 | ValueRef::F64` immediately before the call
C	1	crates/inf-doc/src/apply.rs	unreachable	validated object key positions hold strings	tape bodies are engine-emitted (this crate's parser/builders/patchers) and admitted through `crates/inf-store/src/doc.rs:CellStore::json_write_value` (`crates/inf-doc/src/tape.rs:TapeDoc::from_bytes` is the validator); `TypeTag::JsonDoc` keeps string records out; on-disk bytes ride CRC'd frames
C	1	crates/inf-doc/src/apply.rs	unreachable	validated object keys are strings	tape bodies are engine-emitted (this crate's parser/builders/patchers) and admitted through `crates/inf-store/src/doc.rs:CellStore::json_write_value` (`crates/inf-doc/src/tape.rs:TapeDoc::from_bytes` is the validator); `TypeTag::JsonDoc` keeps string records out; on-disk bytes ride CRC'd frames
I	1	crates/inf-doc/src/arena.rs	assert_eq	document accounting reconciles to zero	the document's own `DocMemReport` books: every alloc/free in this module accounts at the call site
I	3	crates/inf-doc/src/arena.rs	expect	4-byte field	fixed-width sub-slice of a length-checked buffer — infallible by construction (`arena.bytes(addr, NODE_HDR/STR_HDR)`)
I	1	crates/inf-doc/src/arena.rs	expect	8-byte cell	fixed-width sub-slice of a length-checked buffer — infallible by construction (`arena.bytes(addr, NUM_CELL)`)
I	1	crates/inf-doc/src/arena.rs	expect	8-byte slot	fixed-width sub-slice of a length-checked buffer — infallible by construction (`arena.bytes(addr, node_bytes)`)
I	1	crates/inf-doc/src/arena.rs	expect	arena key cells hold boundary-validated UTF-8	str cells are written only by `alloc_str` from `&str` / `DocStr::as_bytes` (this module's four call sites) — UTF-8 by type
I	1	crates/inf-doc/src/arena.rs	expect	arena str cells hold boundary-validated UTF-8 (ADR-0036 D6)	str cells are written only by `alloc_str` from `&str` / `DocStr::as_bytes` (this module's four call sites) — UTF-8 by type
I	1	crates/inf-doc/src/arena.rs	expect	caller checked non-empty	`freeze_walk` calls `freeze_step` only inside `while !stack.is_empty()`
I	1	crates/inf-doc/src/arena.rs	expect	checked non-empty	`stack.is_empty()` returned on the line above
I	2	crates/inf-doc/src/arena.rs	expect	frame still open	own iterative walk state machine (frame stack pushed before the loop; popped only on its own close step) (`morph_walk`: a step taken from the top frame implies the frame is still on the stack)
I	1	crates/inf-doc/src/arena.rs	expect	idx < count	own iterator bound: `idx == count` returns `None` first; `index(idx)` is `Some` below `count`
I	1	crates/inf-doc/src/arena.rs	expect	payload holds a 48-bit address	`ADDR_MASK` keeps 48 bits and `ArenaAddr::from_raw` accepts every 48-bit value; refs are built only by this module's constructors
I	1	crates/inf-doc/src/arena.rs	expect	value completes a pending key	own iterative walk state machine (frame stack pushed before the loop; popped only on its own close step) (`morph_walk`: an object frame stores its key before descending into the value)
I	1	crates/inf-doc/src/arena.rs	expect	walk ends with exactly the root ref	own iterative walk state machine (frame stack pushed before the loop; popped only on its own close step) (`morph_walk`: the root's completed ref is the last value carried up when the stack empties)
I	1	crates/inf-doc/src/arena.rs	unreachable	invalid DocRef tag {t} — refs are constructed, never decoded	`DocRef` is built only by this module's constructors (tags 0..=8); never decoded from bytes
I	1	crates/inf-doc/src/arena.rs	unreachable	obj step came from an obj frame	own iterative walk state machine (frame stack pushed before the loop; popped only on its own close step) (`MorphStep::ObjEntry` is produced only from a `MorphFrame::Obj` top)
I	1	crates/inf-doc/src/build.rs	assert	builder misuse: finish_fragment() with open containers	the builder's own parity/single-root/nesting typestate (`BFrame` stack, `expects_key`, `root_done`); every driver is this crate's own walker (`freeze_walk`, `model.rs` `emit`) — `TapeBuilder` is used nowhere outside inf-doc
I	1	crates/inf-doc/src/build.rs	assert	builder misuse: finish_fragment() without a root value	the builder's own parity/single-root/nesting typestate (`BFrame` stack, `expects_key`, `root_done`); every driver is this crate's own walker (`freeze_walk`, `model.rs` `emit`) — `TapeBuilder` is used nowhere outside inf-doc
I	2	crates/inf-doc/src/build.rs	assert	builder misuse: finish() with open containers	the builder's own parity/single-root/nesting typestate (`BFrame` stack, `expects_key`, `root_done`); every driver is this crate's own walker (`freeze_walk`, `model.rs` `emit`) — `TapeBuilder` is used nowhere outside inf-doc
I	2	crates/inf-doc/src/build.rs	assert	builder misuse: finish() without a root value	the builder's own parity/single-root/nesting typestate (`BFrame` stack, `expects_key`, `root_done`); every driver is this crate's own walker (`freeze_walk`, `model.rs` `emit`) — `TapeBuilder` is used nowhere outside inf-doc
I	1	crates/inf-doc/src/build.rs	assert	builder misuse: key emitted where a value is due	the builder's own parity/single-root/nesting typestate (`BFrame` stack, `expects_key`, `root_done`); every driver is this crate's own walker (`freeze_walk`, `model.rs` `emit`) — `TapeBuilder` is used nowhere outside inf-doc
I	1	crates/inf-doc/src/build.rs	assert	builder misuse: key inside an array	the builder's own parity/single-root/nesting typestate (`BFrame` stack, `expects_key`, `root_done`); every driver is this crate's own walker (`freeze_walk`, `model.rs` `emit`) — `TapeBuilder` is used nowhere outside inf-doc
I	1	crates/inf-doc/src/build.rs	assert	builder misuse: object closed between key and value	the builder's own parity/single-root/nesting typestate (`BFrame` stack, `expects_key`, `root_done`); every driver is this crate's own walker (`freeze_walk`, `model.rs` `emit`) — `TapeBuilder` is used nowhere outside inf-doc
I	1	crates/inf-doc/src/build.rs	assert	builder misuse: second root value	the builder's own parity/single-root/nesting typestate (`BFrame` stack, `expects_key`, `root_done`); every driver is this crate's own walker (`freeze_walk`, `model.rs` `emit`) — `TapeBuilder` is used nowhere outside inf-doc
I	1	crates/inf-doc/src/build.rs	assert	builder misuse: value emitted where a key is due	the builder's own parity/single-root/nesting typestate (`BFrame` stack, `expects_key`, `root_done`); every driver is this crate's own walker (`freeze_walk`, `model.rs` `emit`) — `TapeBuilder` is used nowhere outside inf-doc
I	1	crates/inf-doc/src/build.rs	expect	builder misuse: end() with no open container	the builder's own parity/single-root/nesting typestate (`BFrame` stack, `expects_key`, `root_done`); every driver is this crate's own walker (`freeze_walk`, `model.rs` `emit`) — `TapeBuilder` is used nowhere outside inf-doc
I	1	crates/inf-doc/src/build.rs	expect	builder misuse: key outside an object	the builder's own parity/single-root/nesting typestate (`BFrame` stack, `expects_key`, `root_done`); every driver is this crate's own walker (`freeze_walk`, `model.rs` `emit`) — `TapeBuilder` is used nowhere outside inf-doc
I	1	crates/inf-doc/src/delta.rs	expect	8-byte prefix	`bytes.get(..8)` on the line above returned `Some`
I	1	crates/inf-doc/src/emit.rs	expect	8-byte chunk	`chunks_exact(8)` / `i + 8 <= len` loop bound — the sub-slice is exactly 8 bytes
I	1	crates/inf-doc/src/intern.rs	expect	key implies open object	own scope stack: `expects_key` is set only on an open object frame, checked on the line above
I	2	crates/inf-doc/src/intern.rs	expect	table bounded by INTERN_TABLE_MAX	`winners.len() > INTERN_TABLE_MAX` (= u16::MAX) returns `None` above; the table is a subset of the winners
C	2	crates/inf-doc/src/intern.rs	expect	validated dict splits	interned tapes are produced only by `intern` (this module) and stored through `crates/inf-store/src/doc.rs:CellStore::json_write_value`; every reader takes a stored `TypeTag::JsonDoc` value (`crates/inf-store/src/doc.rs:checkpoint_idoc`, the `CellStore` readers); on-disk bytes ride CRC'd frames
C	2	crates/inf-doc/src/intern.rs	expect	validated keyref resolves	interned tapes are produced only by `intern` (this module) and stored through `crates/inf-store/src/doc.rs:CellStore::json_write_value`; every reader takes a stored `TypeTag::JsonDoc` value (`crates/inf-store/src/doc.rs:checkpoint_idoc`, the `CellStore` readers); on-disk bytes ride CRC'd frames
C	1	crates/inf-doc/src/intern.rs	unreachable	plain input carries no refs	the only production caller, `crates/inf-store/src/doc.rs:CellStore::json_write_value`, passes the freshly parsed plain tape (`crates/inf-doc/src/json.rs:JsonParser::parse` output), never an interned one
I	3	crates/inf-doc/src/json.rs	expect	8-byte chunk	`chunks_exact(8)` / `i + 8 <= len` loop bound — the sub-slice is exactly 8 bytes
I	1	crates/inf-doc/src/json.rs	expect	8-byte tail	the `len < 8` inputs returned from the scalar loop above; `len - 8..` is 8 bytes
I	1	crates/inf-doc/src/json.rs	expect	element loop owns an open array	own grammar frame stack: the element loop is entered after `begin_arr` pushed the frame
I	1	crates/inf-doc/src/json.rs	expect	entry loop owns an open object	own grammar frame stack: the entry loop is entered after `begin_obj` pushed the frame
I	1	crates/inf-doc/src/json.rs	expect	KeyOrObjClose implies an open object	own grammar frame stack: `Expect::KeyOrObjClose` is set only after `begin_obj` pushed the frame
I	2	crates/inf-doc/src/json.rs	expect	non-empty run	`end - run > 1` on the line above: the run has ≥ 2 members
I	1	crates/inf-doc/src/json.rs	expect	number slices are ASCII	`parse_number_value` advanced `i` over ASCII digits (`digit_run_end`), `.`, `e`/`E`, `+`/`-` only
I	1	crates/inf-doc/src/json.rs	expect	surrogates handled above; BMP/astral scalar remains	both surrogate ranges returned `LoneSurrogate` or combined into a supplementary scalar above; `from_u32` fails only on surrogates/out-of-range
I	1	crates/inf-doc/src/json.rs	expect	ValueOrArrClose implies an open array	own grammar frame stack: `Expect::ValueOrArrClose` is set only after `begin_arr` pushed the frame
I	1	crates/inf-doc/src/limits.rs	assert	<no message>  assert!(DOC_BYTES_MAX <= 0xFF_FFFF);	compile-time const assertion (the u24 field-width cap); a violation fails the build
C	1	crates/inf-doc/src/merge.rs	unreachable	validated object key positions hold strings	tape bodies are engine-emitted (this crate's parser/builders/patchers) and admitted through `crates/inf-store/src/doc.rs:CellStore::json_write_value` (`crates/inf-doc/src/tape.rs:TapeDoc::from_bytes` is the validator); `TypeTag::JsonDoc` keeps string records out; on-disk bytes ride CRC'd frames
I	2	crates/inf-doc/src/model.rs	expect	top frame exists	own iterative walk state machine (frame stack pushed before the loop; popped only on its own close step) (`from_cursor`: popped inside the arm that matched `stack.last_mut()`)
I	1	crates/inf-doc/src/model.rs	expect	value completes a pending key	own iterative walk state machine (frame stack pushed before the loop; popped only on its own close step) (`from_cursor`: an object frame stores its key before descending into the value)
I	1	crates/inf-doc/src/model.rs	expect	walk ends with exactly the root value	own iterative walk state machine (frame stack pushed before the loop; popped only on its own close step) (`from_cursor`: the root's completed value is carried up when the stack empties)
I	1	crates/inf-doc/src/model.rs	unreachable	matched Arr above	the popped frame is the `BuildFrame::Arr` matched by `stack.last_mut()` two lines up
I	1	crates/inf-doc/src/model.rs	unreachable	matched Obj above	the popped frame is the `BuildFrame::Obj` matched by `stack.last_mut()` two lines up
C	3	crates/inf-doc/src/path/ast.rs	expect	AST keys are validated UTF-8	`PathAst` keys come from `crates/inf-doc/src/path/mod.rs:parse_ast` (rejects non-UTF-8 text before parsing) or `PathProgram::decode` of a validated program (`crates/inf-doc/src/path/program.rs:validate` requires UTF-8 child keys); `print` has no production caller (tests/fuzz only)
I	1	crates/inf-doc/src/path/cache.rs	unreachable	resident entries are chained	own slab/bucket chain invariant: a resident slot is linked from its bucket head (insert links, evict unlinks)
I	1	crates/inf-doc/src/path/eval.rs	expect	resolved slice indices are in range	`Progress::Slice` bounds were resolved against this array's length when the frame was created (`resolve_slice` clamps `start`/`stop` into `[0, len]` forward, `[-1, len-1]` backward); the sign-aware guard above ends the slice before `next` leaves that range, and the cursor advances by `saturating_add`, so it cannot wrap. (Batch 13 correction: the batch-12 row claimed this while `next += step` wrapped on an `i64::MAX` step — review C11, a proven one-command node kill; the row was `I` in name only until the arithmetic became total.)
I	4	crates/inf-doc/src/path/eval.rs	expect	saved ordinal within container	own resumable-walk state: `EvalState` is opaque and produced/consumed only by `run` in this module; the saved path and ordinals were taken from the same `root` (no production caller resumes today — `eval_budgeted` is test/fuzz-only)
I	1	crates/inf-doc/src/path/eval.rs	expect	saved path resolves against the same document	own resumable-walk state: `EvalState` is opaque and produced/consumed only by `run` in this module; the saved path and ordinals were taken from the same `root` (no production caller resumes today — `eval_budgeted` is test/fuzz-only)
I	1	crates/inf-doc/src/path/eval.rs	expect	stack top exists	`stack.last_mut()` returned `Some` in the `let … else` above
I	1	crates/inf-doc/src/path/eval.rs	unreachable	descend-iterating frame on a container	`SavedProgress::DescendIter` is saved only from a `DescendObj`/`DescendArr` frame, whose node is a container
I	1	crates/inf-doc/src/path/eval.rs	unreachable	iterating frame on a container	`SavedProgress::Iter` is saved only from an `Obj`/`Arr` frame, whose node is a container
I	1	crates/inf-doc/src/path/eval.rs	unreachable	Root never becomes a frame	`Op::Root` is consumed at pc 0 by `run`; frames are opened for selector ops only
I	1	crates/inf-doc/src/path/eval.rs	unreachable	slice progress on array	`Progress::Slice` is created only for an array node (`advance` on `Op::Slice`)
I	2	crates/inf-doc/src/path/eval.rs	unreachable	unbounded budget cannot yield	`run` yields only when `budget_nodes` (here `u64::MAX`) is exhausted
I	1	crates/inf-doc/src/path/parse.rs	expect	one member	`members.len() == 1` on the line above
I	1	crates/inf-doc/src/path/parse.rs	expect	surrogates handled; scalar remains	both surrogate ranges returned `BadEscape` or combined into a supplementary scalar above
I	3	crates/inf-doc/src/path/program.rs	expect	validated varint	`PathProgram` holds validated bytes by type: built only by `crates/inf-doc/src/path/mod.rs:compile_with_max_bytes` (this crate's compiler) or `PathProgram::from_bytes` (`validate` runs first); fields are private
I	1	crates/inf-doc/src/path/program.rs	unreachable	Root only leads (validated)	`PathProgram` holds validated bytes by type: built only by `crates/inf-doc/src/path/mod.rs:compile_with_max_bytes` (this crate's compiler) or `PathProgram::from_bytes` (`validate` runs first); fields are private; `validate` admits `Root` at offset 2 only
I	1	crates/inf-doc/src/path/program.rs	unreachable	simple_steps prevalidated the whole program	`simple_steps` returns `None` unless every op is `Child`/`Index` (prescan in this module)
I	1	crates/inf-doc/src/path/program.rs	unreachable	validated member kinds	`PathProgram` holds validated bytes by type: built only by `crates/inf-doc/src/path/mod.rs:compile_with_max_bytes` (this crate's compiler) or `PathProgram::from_bytes` (`validate` runs first); fields are private; `validate_selector(union_member = true)` admits `Child`/`Index`/`Slice` members only
I	1	crates/inf-doc/src/path/program.rs	unreachable	validated position rules	`PathProgram` holds validated bytes by type: built only by `crates/inf-doc/src/path/mod.rs:compile_with_max_bytes` (this crate's compiler) or `PathProgram::from_bytes` (`validate` runs first); fields are private; `decode` consumes `Root` and `Descend` itself before `op_to_segment`
I	1	crates/inf-doc/src/path/program.rs	unreachable	validated tape has no unknown opcodes	`PathProgram` holds validated bytes by type: built only by `crates/inf-doc/src/path/mod.rs:compile_with_max_bytes` (this crate's compiler) or `PathProgram::from_bytes` (`validate` runs first); fields are private
I	1	crates/inf-doc/src/ser.rs	unreachable	containers handled by the walker	`write_scalar` is called only from the walkers' scalar arms (`compact`/`formatted`/`reply_walk`)
I	3	crates/inf-doc/src/ser.rs	unreachable	unbounded serialization never refuses	`ReplyTooLarge` is produced only on the `BOUNDED = true` monomorphization; these entries instantiate `<false>`
I	1	crates/inf-doc/src/tape.rs	expect	9-byte extent	`end > limit` returned `Truncated` on the line above; the sub-slice is 8 bytes
C	1	crates/inf-doc/src/tape.rs	expect	DocStr holds boundary-validated UTF-8 (ADR-0036 D6)	`DocStr` is built only by `read_value`/`read_key` on validated tapes (`validate_str` requires UTF-8); tapes are engine-emitted and admitted through `crates/inf-store/src/doc.rs:CellStore::json_write_value` (`crates/inf-doc/src/tape.rs:TapeDoc::from_bytes` validates)
I	2	crates/inf-doc/src/tape.rs	expect	key position implies an open object	`validate_one`'s own scope stack: `key_position` is derived from the top frame's `expects_key`
I	1	crates/inf-doc/src/tape.rs	expect	split_dict validated the table	`DictCheck::new` runs on the `dict` region `split_dict` returned (count and every entry bounds-checked there)
C	1	crates/inf-doc/src/tape.rs	expect	validated dict splits	tape bodies are engine-emitted (this crate's parser/builders/patchers) and admitted through `crates/inf-store/src/doc.rs:CellStore::json_write_value` (`crates/inf-doc/src/tape.rs:TapeDoc::from_bytes` is the validator); `TypeTag::JsonDoc` keeps string records out; on-disk bytes ride CRC'd frames
C	1	crates/inf-doc/src/tape.rs	expect	validated extent	tape bodies are engine-emitted (this crate's parser/builders/patchers) and admitted through `crates/inf-store/src/doc.rs:CellStore::json_write_value` (`crates/inf-doc/src/tape.rs:TapeDoc::from_bytes` is the validator); `TypeTag::JsonDoc` keeps string records out; on-disk bytes ride CRC'd frames
C	1	crates/inf-doc/src/tape.rs	expect	validated keyref resolves	tape bodies are engine-emitted (this crate's parser/builders/patchers) and admitted through `crates/inf-store/src/doc.rs:CellStore::json_write_value` (`crates/inf-doc/src/tape.rs:TapeDoc::from_bytes` is the validator); `TypeTag::JsonDoc` keeps string records out; on-disk bytes ride CRC'd frames
C	2	crates/inf-doc/src/tape.rs	expect	validated varint decodes	tape bodies are engine-emitted (this crate's parser/builders/patchers) and admitted through `crates/inf-store/src/doc.rs:CellStore::json_write_value` (`crates/inf-doc/src/tape.rs:TapeDoc::from_bytes` is the validator); `TypeTag::JsonDoc` keeps string records out; on-disk bytes ride CRC'd frames
I	1	crates/inf-doc/src/tape.rs	unreachable	caller matched a string tag	`validate_str` is called only from the `is_string` arm of `validate_one`
I	1	crates/inf-doc/src/tape.rs	unreachable	header::decode rejects the interned flag without the feature	`crates/inf-doc/src/header.rs` decode admits `FLAG_INTERNED` only under `doc-intern-keys` (`supported` mask); `from_bytes` decoded the header first
I	1	crates/inf-doc/src/tape.rs	unreachable	interned tapes cannot exist without the feature	no writer sets `FLAG_INTERNED` without `doc-intern-keys` (`intern` is feature-gated) and `header.rs` decode refuses it; the debug-asserted `from_bytes` precondition covers the rest
